x,y,z
6.243080139160156250e+00,-3.322518587112426758e+00,-1.321803092956542969e+01
8.585703849792480469e+00,-1.038658523559570312e+01,-8.087060928344726562e+00
-1.224419784545898438e+01,-4.711203575134277344e+00,-1.333408927917480469e+01
-2.050240755081176758e+00,9.850575447082519531e+00,1.573061084747314453e+01
4.086744785308837891e+00,-7.837621688842773438e+00,2.183228111267089844e+01
6.605847477912902832e-01,1.325014114379882812e+01,7.151978492736816406e+00
5.006448268890380859e+00,8.749747276306152344e-01,-1.347443008422851562e+01
1.102687358856201172e+00,-4.797183036804199219e+00,-1.277692890167236328e+01
1.663135719299316406e+01,-4.537857532501220703e+00,7.029097080230712891e-01
-1.100309848785400391e+00,1.083267688751220703e+01,-9.133417129516601562e+00
-2.103562164306640625e+01,-1.165122222900390625e+01,-3.893344104290008545e-01
9.181206703186035156e+00,1.912584066390991211e+00,-1.617145347595214844e+01
-4.691340923309326172e+00,-3.915199518203735352e+00,-4.887886524200439453e+00
1.563041019439697266e+01,1.224671363830566406e+01,-8.653305768966674805e-01
-6.420128941535949707e-01,-3.042706012725830078e+00,-1.024292755126953125e+01
1.159751701354980469e+01,-4.020202159881591797e+00,1.075711154937744141e+01
1.822589492797851562e+01,1.767952919006347656e+01,3.312469720840454102e+00
-6.202828407287597656e+00,-6.817564487457275391e+00,-1.016054439544677734e+01
-4.113690376281738281e+00,9.326389312744140625e+00,-1.811758613586425781e+01
1.378365707397460938e+01,4.404994010925292969e+00,7.262223243713378906e+00
-5.695450305938720703e+00,-1.553470706939697266e+01,1.021016216278076172e+01
1.087927818298339844e+01,-4.784996509552001953e+00,-1.545196628570556641e+01
1.763280487060546875e+01,1.696253204345703125e+01,1.873837858438491821e-01
-1.210727691650390625e+01,-8.952385902404785156e+00,-8.748882293701171875e+00
4.742093086242675781e+00,-1.783074188232421875e+01,-3.135215044021606445e+00
1.486471748352050781e+01,-1.296735191345214844e+01,-7.708182811737060547e+00
9.220071792602539062e+00,8.674832344055175781e+00,-4.789676189422607422e+00
-5.035612583160400391e+00,-1.287957000732421875e+01,-1.097840785980224609e+01
2.989238977432250977e+00,-6.352358818054199219e+00,-2.856037855148315430e+00
-3.738597393035888672e+00,4.260624408721923828e+00,-1.690708351135253906e+01
-1.724845767021179199e+00,-6.347311973571777344e+00,-7.601391673088073730e-01
1.402913856506347656e+01,-1.399034976959228516e+01,-5.739060401916503906e+00
6.988351345062255859e+00,1.599912405014038086e+00,-1.068185901641845703e+01
-7.624979019165039062e+00,8.564928054809570312e+00,-1.053972721099853516e+01
5.601850986480712891e+00,6.458265781402587891e+00,5.778589725494384766e+00
7.158073902130126953e+00,3.629983186721801758e+00,-6.004490852355957031e+00
-5.748124599456787109e+00,-2.044866323471069336e+00,-2.634092807769775391e+00
-3.889529228210449219e+00,8.042434692382812500e+00,1.305168724060058594e+01
-1.962205171585083008e+00,-1.199085521697998047e+01,1.584284424781799316e+00
-7.811545372009277344e+00,-8.199743270874023438e+00,5.429422378540039062e+00
-1.675496339797973633e+00,7.064845561981201172e+00,1.617858123779296875e+01
2.752465486526489258e+00,-2.979965448379516602e+00,4.042154312133789062e+00
-1.248733806610107422e+01,-2.232449531555175781e+01,1.719171404838562012e-01
2.880525588989257812e+00,1.483130931854248047e+01,3.170430898666381836e+00
-3.971803665161132812e+00,-1.233727264404296875e+01,-1.036720180511474609e+01
-8.258527755737304688e+00,-8.592458724975585938e+00,9.457303047180175781e+00
1.018818855285644531e+01,1.305335712432861328e+01,-1.386406719684600830e-01
-7.243655681610107422e+00,5.051291584968566895e-01,-5.859759330749511719e+00
-6.162236213684082031e+00,-4.645842075347900391e+00,-5.020029067993164062e+00
-1.130771827697753906e+01,-8.451062202453613281e+00,-3.588953971862792969e+00
-5.204720973968505859e+00,-1.894068908691406250e+01,-1.601139605045318604e-01
-4.503661155700683594e+00,1.137597179412841797e+01,1.171684455871582031e+01
-4.972549438476562500e+00,-6.341451644897460938e+00,1.139662456512451172e+01
-8.066642761230468750e+00,1.300326633453369141e+01,-2.740162134170532227e+00
5.836266040802001953e+00,1.551289367675781250e+01,3.891087770462036133e-01
7.655303001403808594e+00,-4.642247200012207031e+00,-7.800744056701660156e+00
3.328581809997558594e+00,-1.062306118011474609e+01,1.836146163940429688e+01
2.693609476089477539e+00,9.316003799438476562e+00,-1.138128519058227539e+00
-9.139780402183532715e-01,-4.313043117523193359e+00,2.392613410949707031e+01
1.034810352325439453e+01,1.635335159301757812e+01,3.226336836814880371e-01
-1.231499671936035156e+01,8.552553653717041016e-01,-8.809582710266113281e+00
1.379434013366699219e+01,-2.001830577850341797e+00,3.105149745941162109e+00
9.845840454101562500e+00,-1.424235439300537109e+01,-8.730142593383789062e+00
1.125072765350341797e+01,9.749099731445312500e+00,-4.592506408691406250e+00
-2.677254438400268555e+00,-1.105388927459716797e+01,9.626189231872558594e+00
9.299948692321777344e+00,-4.805811882019042969e+00,-1.375501632690429688e+01
-1.489103603363037109e+01,2.373150110244750977e+00,-1.245609378814697266e+01
-2.522872924804687500e+00,1.049806118011474609e+01,-1.783283233642578125e+01
-9.543143272399902344e+00,-1.261022663116455078e+01,-5.342358350753784180e-02
-4.973236322402954102e-01,7.457289218902587891e+00,1.749740409851074219e+01
-2.001542472839355469e+01,1.212962031364440918e+00,-1.090753078460693359e+01
-5.826735496520996094e-01,-6.999698638916015625e+00,1.793836975097656250e+01
-1.595343112945556641e+01,-1.046885299682617188e+01,-3.187672853469848633e+00
-9.809484481811523438e+00,2.643993616104125977e+00,4.184692859649658203e+00
-9.518387794494628906e+00,-1.333653163909912109e+01,7.217261791229248047e+00
-2.094352149963378906e+01,-1.047106933593750000e+01,-1.033870458602905273e+00
2.303273677825927734e+00,9.901172637939453125e+00,4.001201629638671875e+00
-5.738421440124511719e+00,-5.602360725402832031e+00,1.191157245635986328e+01
-1.594585537910461426e+00,-5.744617938995361328e+00,1.815318870544433594e+01
3.467180490493774414e+00,-9.328470230102539062e+00,4.717338085174560547e+00
1.869484901428222656e+01,7.039508819580078125e+00,-3.108136951923370361e-01
1.051947498321533203e+01,-1.731059789657592773e+00,8.662696838378906250e+00
-7.793617725372314453e+00,4.228222370147705078e-01,2.010667696595191956e-02
-2.683483600616455078e+00,-8.373800277709960938e+00,-9.802636146545410156e+00
1.421770668029785156e+01,6.260242938995361328e+00,3.301646947860717773e+00
-2.833802700042724609e+00,3.213314533233642578e+00,3.209476232528686523e+00
-4.539367675781250000e+00,1.390948200225830078e+01,-1.607335954904556274e-01
-1.353171467781066895e+00,1.867203903198242188e+01,5.982168674468994141e+00
-4.753385543823242188e+00,2.048256874084472656e+01,3.398238420486450195e+00
4.305620193481445312e+00,-1.022682571411132812e+01,-4.501672744750976562e+00
5.381867408752441406e+00,1.241950631141662598e+00,-3.158330917358398438e+00
1.344790935516357422e+01,7.327596187591552734e+00,7.825652122497558594e+00
-1.592856884002685547e+00,7.379179477691650391e+00,1.248855209350585938e+01
1.885389518737792969e+01,3.394461393356323242e+00,2.857441902160644531e-01
-9.251363277435302734e-01,2.023650741577148438e+01,6.332028508186340332e-01
6.203947067260742188e+00,-1.216477966308593750e+01,8.073962211608886719e+00
-1.109579920768737793e+00,-3.082990407943725586e+00,2.396857643127441406e+01
-2.169841229915618896e-01,-3.618199110031127930e+00,-2.409250974655151367e+00
-6.540639877319335938e+00,3.800115108489990234e+00,-3.857434272766113281e+00
4.056531906127929688e+00,1.803597450256347656e+01,1.634414792060852051e+00
4.044403076171875000e+00,2.040621280670166016e+00,1.219250583648681641e+01
-6.211344718933105469e+00,2.143079519271850586e+00,-1.683568191528320312e+01
-2.246337699890136719e+01,1.147854208946228027e+00,-1.042063713073730469e+01
3.752400279045104980e-01,3.593583106994628906e+00,1.035234355926513672e+01
1.505470180511474609e+01,1.809003448486328125e+01,-7.254521250724792480e-01
1.396055507659912109e+01,-1.415738582611083984e+01,-5.623335361480712891e+00
-2.986222743988037109e+00,8.775232315063476562e+00,1.417357349395751953e+01
-7.444564819335937500e+00,-1.248940086364746094e+01,6.799551963806152344e+00
-4.930947303771972656e+00,1.569980335235595703e+01,3.794650554656982422e+00
7.703824043273925781e+00,1.881530880928039551e+00,1.071173000335693359e+01
-1.868392372131347656e+01,-5.141498565673828125e+00,-5.340886116027832031e+00
6.135690689086914062e+00,-1.268439102172851562e+01,-6.972585320472717285e-01
2.018325233459472656e+01,1.910110712051391602e+00,1.311344504356384277e+00
-8.839201927185058594e+00,-1.332677936553955078e+01,1.258130264282226562e+01
6.020868301391601562e+00,1.352409267425537109e+01,-2.865132093429565430e+00
1.481479358673095703e+01,4.477464199066162109e+00,4.455303192138671875e+00
-6.047093868255615234e+00,-1.310035991668701172e+01,6.553601741790771484e+00
3.133291482925415039e+00,1.478141880035400391e+01,-2.346259117126464844e+00
6.471690654754638672e+00,-1.567022037506103516e+01,-8.280214309692382812e+00
-1.659538269042968750e+01,-3.037214994430541992e+00,-4.605370998382568359e+00
1.814055252075195312e+01,-3.546274423599243164e+00,9.643266201019287109e-01
9.609277725219726562e+00,-3.507759571075439453e+00,-1.652265739440917969e+01
-1.618887305259704590e+00,8.468896865844726562e+00,1.916582870483398438e+01
4.042441368103027344e+00,-9.615678787231445312e+00,6.333272457122802734e+00
1.487382030487060547e+01,5.553889751434326172e+00,7.895085811614990234e+00
1.007818126678466797e+01,-2.274306058883666992e+00,-1.522177124023437500e+01
9.338682174682617188e+00,5.946669578552246094e-01,-1.046914672851562500e+01
-1.522014904022216797e+01,-3.854190826416015625e+00,-1.497193050384521484e+01
-3.437307357788085938e+00,-4.646296024322509766e+00,-9.970089912414550781e+00
-1.391870975494384766e+01,-5.449424266815185547e+00,-7.852530956268310547e+00
-5.773849487304687500e+00,1.584264636039733887e+00,-4.920608043670654297e+00
-1.885406494140625000e+01,1.187577605247497559e+00,-1.561384296417236328e+01
-2.054831886291503906e+01,2.441492319107055664e+00,-9.590067863464355469e+00
-1.752452731132507324e+00,8.740239143371582031e+00,1.008687877655029297e+01
1.188178157806396484e+01,8.610608100891113281e+00,2.663527131080627441e-01
1.286428070068359375e+01,6.607183218002319336e-01,1.068573188781738281e+01
9.298937797546386719e+00,-1.028383159637451172e+01,4.263349771499633789e-01
7.465014457702636719e+00,-1.181041431427001953e+01,-4.405546188354492188e+00
1.552380561828613281e+00,-7.978781223297119141e+00,2.199112129211425781e+01
1.331615543365478516e+01,-7.622046470642089844e-01,-1.623688697814941406e+01
1.161108374595642090e+00,-6.858904361724853516e+00,-4.948710441589355469e+00
9.135860443115234375e+00,-1.732468223571777344e+01,-2.857728242874145508e+00
-1.673416900634765625e+01,-8.960551261901855469e+00,6.432310104370117188e+00
7.120634078979492188e+00,1.312298107147216797e+01,1.349282360076904297e+01
-5.145559787750244141e+00,1.494446277618408203e+01,5.930491924285888672e+00
-2.043050765991210938e+01,3.266505718231201172e+00,-1.231945133209228516e+01
9.831894874572753906e+00,9.185666084289550781e+00,-2.278064489364624023e-01
-1.672492027282714844e+01,-4.775520801544189453e+00,1.000488519668579102e+00
-1.576261878013610840e+00,1.610897445678710938e+01,9.101387977600097656e+00
-2.097615242004394531e+01,8.282563686370849609e-01,-1.484505176544189453e+01
1.014433574676513672e+01,-1.847990417480468750e+01,-1.133657813072204590e+00
6.412299156188964844e+00,1.107492089271545410e+00,1.263040924072265625e+01
5.140499114990234375e+00,-7.880009174346923828e+00,7.409329891204833984e+00
1.205161857604980469e+01,-1.124936866760253906e+01,-1.428791582584381104e-01
-6.090178012847900391e+00,-1.274676609039306641e+01,8.355755805969238281e+00
-1.317884635925292969e+01,4.705004692077636719e-01,5.987301826477050781e+00
1.560125732421875000e+01,7.914105892181396484e+00,5.810063362121582031e+00
-9.682333946228027344e+00,-1.025161361694335938e+01,-4.948148250579833984e+00
-5.833506584167480469e+00,-1.384593868255615234e+01,1.532808095216751099e-01
-6.730635166168212891e+00,-1.433139705657958984e+01,-1.154960751533508301e+00
6.990774154663085938e+00,-1.239424133300781250e+01,-1.458933353424072266e+00
-1.908089447021484375e+01,-6.074112415313720703e+00,-4.738600254058837891e-01
-2.117013549804687500e+01,-1.069124507904052734e+01,4.131238460540771484e-01
1.157853698730468750e+01,-4.607696056365966797e+00,7.379027843475341797e+00
-9.944478988647460938e+00,-4.357253551483154297e+00,-1.112472438812255859e+01
-2.811305522918701172e+00,1.705088233947753906e+01,-5.317711737006902695e-03
-4.645957946777343750e-01,-3.606764078140258789e+00,4.995987892150878906e+00
-3.587103605270385742e+00,-1.383328342437744141e+01,-8.092058181762695312e+00
9.245072364807128906e+00,1.227562332153320312e+01,2.105587959289550781e+00
-3.237078905105590820e+00,2.492439746856689453e+00,-1.932595825195312500e+01
-1.259358119964599609e+01,5.316549539566040039e-01,-1.150461959838867188e+01
7.972618579864501953e+00,6.512451648712158203e+00,1.189373970031738281e+00
1.101940155029296875e+01,6.725054383277893066e-01,1.565191936492919922e+01
5.820096135139465332e-01,2.090524673461914062e+00,-1.238432025909423828e+01
1.799067878723144531e+01,1.742756080627441406e+01,2.886589527130126953e+00
-8.726266860961914062e+00,-2.471462059020996094e+01,-1.484433770179748535e+00
-4.142220020294189453e+00,5.636452674865722656e+00,1.327059841156005859e+01
-1.217862510681152344e+01,3.264355897903442383e+00,-1.051572227478027344e+01
-5.197681784629821777e-01,7.832906246185302734e+00,8.092052459716796875e+00
1.095639896392822266e+01,-4.170706272125244141e+00,-1.699830055236816406e+01
9.545202255249023438e+00,1.706165504455566406e+01,3.432567417621612549e-01
-3.974934816360473633e+00,1.111550807952880859e+01,-1.814658164978027344e+01
6.891243934631347656e+00,-6.167492389678955078e+00,1.254625225067138672e+01
-2.033949375152587891e+00,-7.227119445800781250e+00,-9.469738960266113281e+00
-1.589010429382324219e+01,3.668385505676269531e+00,1.976411581039428711e+00
1.055945754051208496e+00,-6.495537281036376953e+00,-5.741936683654785156e+00
5.791681408882141113e-01,6.523273944854736328e+00,-1.667154312133789062e+01
-1.238050079345703125e+01,-2.117826223373413086e+00,-1.316458892822265625e+01
4.141747474670410156e+00,-9.099959373474121094e+00,9.541136741638183594e+00
4.899866104125976562e+00,1.457410049438476562e+01,1.438663005828857422e+01
-1.664176559448242188e+01,-6.222327232360839844e+00,-6.607626914978027344e+00
7.635318279266357422e+00,-1.012356090545654297e+01,-1.205929374694824219e+01
-7.134805202484130859e+00,1.065397644042968750e+01,-1.527317428588867188e+01
3.440709829330444336e+00,-1.107598209381103516e+01,-1.105963885784149170e-01
1.101335906982421875e+01,-4.853603839874267578e+00,1.308839225769042969e+01
-2.121915102005004883e+00,1.899417114257812500e+01,3.003353595733642578e+00
-6.369788050651550293e-01,2.091010093688964844e+00,-6.951482772827148438e+00
-1.705151438713073730e+00,1.236281204223632812e+01,-1.458520412445068359e+01
7.421984195709228516e+00,7.359866499900817871e-01,3.864330768585205078e+00
4.133666515350341797e+00,1.785628700256347656e+01,3.137797355651855469e+00
8.216341972351074219e+00,1.801732444763183594e+01,4.406275749206542969e-01
1.935214233398437500e+01,2.529957145452499390e-02,1.331254363059997559e+00
1.032173514366149902e+00,5.408418655395507812e+00,-1.243747520446777344e+01
1.008953094482421875e+01,5.933692455291748047e+00,3.306425094604492188e+00
1.077240180969238281e+01,-6.074634075164794922e+00,1.290512466430664062e+01
6.163066864013671875e+00,-1.310285949707031250e+01,9.055927276611328125e+00
-2.971944808959960938e+00,4.632209300994873047e+00,4.621002376079559326e-01
1.112709236145019531e+01,3.140685558319091797e-01,-1.611875152587890625e+01
-1.187452316284179688e+01,2.459546804428100586e+00,-1.023680305480957031e+01
